ilce,mahalle,anahtar,yil,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend
SARIYER,ZEKERİYAKÖY,SARIYER|ZEKERİYAKÖY,2022,22558,1899864.7423782097,0.0744940822149424,707.0,707.0,205.0,205.0,140.3,29.0,6.0,1.0,31.341430977923572,84.22132912395645,59544.479690637214,0.28995756718529,4.837931034482759,179.625,8,0.0
SARIYER,ÇAMLITEPE,SARIYER|ÇAMLITEPE,2022,5796,488146.8236024516,0.019140336045651483,541.0,541.0,26.0,26.0,37.96666666666667,19.0,1.0,0.0,93.34023464458247,84.22132912395645,45563.73905606044,0.04805914972273567,1.9982456140350877,362.85714285714283,7,0.0
SARIYER,ÇAYIRBAŞI,SARIYER|ÇAYIRBAŞI,2022,4935,415632.25922672515,0.016297025256261227,165.0,165.0,25.0,25.0,79.78333333333333,16.0,1.0,0.0,33.43465045592705,84.22132912395647,13896.519305452817,0.15151515151515152,4.986458333333333,328.0,3,0.0
SARIYER,İSTİNYE,SARIYER|İSTİNYE,2022,15721,1324043.5151577196,0.05191601500581211,545.0,545.0,71.0,71.0,68.2,13.0,2.0,0.0,34.66700591565422,84.22132912395647,45900.624372556274,0.13027522935779817,5.246153846153846,379.7142857142857,7,0.0
SULTANBEYLİ,ABDURRAHMANGAZİ,SULTANBEYLİ|ABDURRAHMANGAZİ,2022,28383,1110912.674143152,0.07687661496958305,212.0,212.0,116.0,116.0,36.95,10.0,10.0,1.0,7.469259768171089,39.14007237230568,8297.695342928804,0.5471698113207547,3.6950000000000003,162.28571428571428,7,0.0
SULTANBEYLİ,ADİL,SULTANBEYLİ|ADİL,2022,32615,1276553.4604227496,0.0883391747607001,142.0,142.0,59.0,58.0,27.533333333333335,11.0,6.0,11.0,4.353824927180746,39.140072372305674,5557.890276867406,0.4154929577464789,2.5030303030303034,254.14285714285714,7,0.0
SULTANBEYLİ,AHMET YESEVİ,SULTANBEYLİ|AHMET YESEVİ,2022,29952,1172323.4476952995,0.08112632109251845,125.0,125.0,101.0,101.0,24.866666666666667,10.0,5.0,13.0,4.173344017094017,39.140072372305674,4892.509046538209,0.808,2.486666666666667,195.33333333333334,6,0.0
SULTANBEYLİ,AKŞEMSETTİN,SULTANBEYLİ|AKŞEMSETTİN,2022,13523,529291.1986906896,0.03662764557071738,119.0,119.0,56.0,56.0,59.61666666666667,18.0,3.0,16.0,8.79982252458774,39.140072372305674,4657.6686123043755,0.47058823529411764,3.312037037037037,173.4,5,0.0
SULTANBEYLİ,BATTALGAZİ,SULTANBEYLİ|BATTALGAZİ,2022,37999,1487283.6100752433,0.10292197767076018,442.0,442.0,147.0,147.0,52.2,20.0,14.0,6.0,11.631885049606568,39.140072372305674,17299.911988559106,0.332579185520362,2.6100000000000003,102.8,5,0.0
SULTANBEYLİ,FATİH,SULTANBEYLİ|FATİH,2022,20861,816501.0497586686,0.056502944187734626,166.0,166.0,30.0,30.0,15.7,4.0,7.0,0.0,7.95743252960069,39.140072372305674,6497.252013802742,0.18072289156626506,3.925,175.0,6,0.0
SULTANBEYLİ,HAMİDİYE,SULTANBEYLİ|HAMİDİYE,2022,26595,1040930.2247414695,0.07203373762872357,181.0,181.0,59.0,59.0,87.38333333333333,20.0,4.0,6.0,6.80579056213574,39.140072372305674,7084.353099387327,0.3259668508287293,4.369166666666667,148.83333333333334,6,0.0
SULTANBEYLİ,HASANPAŞA,SULTANBEYLİ|HASANPAŞA,2022,28400,1111578.0553734812,0.07692266022394245,136.0,136.0,58.0,58.0,17.516666666666666,6.0,5.0,1.0,4.788732394366197,39.140072372305674,5323.049842633572,0.4264705882352941,2.9194444444444443,256.75,4,0.0
