ilce,mahalle,anahtar,yil,S1_Skor,S1_Risk_Seviyesi,S2_Skor,S2_Risk_Seviyesi,S3_Skor,S3_Risk_Seviyesi,S4_Skor,S4_Risk_Seviyesi,S5_Skor,S5_Risk_Seviyesi,S6_Skor,S6_Risk_Seviyesi,S7_Skor,S7_Risk_Seviyesi,S8_Skor,S8_Risk_Seviyesi,S9_Skor,S9_Risk_Seviyesi
ÇATALCA,İHSANİYE,ÇATALCA|İHSANİYE,2023,0.07258804083129508,Düşük Risk,0.024351100194736436,Düşük Risk,0.09422965588542372,Düşük Risk,0.00024582272693348745,Düşük Risk,0.020712897950138535,Düşük Risk,0.024351100194736436,Düşük Risk,0.4358407578679322,Orta Risk,0.37485192105918524,Orta Risk,0.03016589521094449,Düşük Risk
ÇATALCA,İNCEĞİZ,ÇATALCA|İNCEĞİZ,2023,0.11749482431182492,Düşük Risk,0.03627836899241601,Düşük Risk,0.1170502960487086,Düşük Risk,0.0008486408926164249,Düşük Risk,0.030904561567760697,Düşük Risk,0.03627836899241601,Düşük Risk,0.4831955800405279,Orta Risk,0.43234074424585167,Orta Risk,0.042722733955483795,Düşük Risk
ÇATALCA,İZZETTİN,ÇATALCA|İZZETTİN,2023,0.06991910323797113,Düşük Risk,0.024627734727315956,Düşük Risk,0.095028783637386,Düşük Risk,0.0002807531006300096,Düşük Risk,0.02190161315862001,Düşük Risk,0.024627734727315956,Düşük Risk,0.42597642711835393,Orta Risk,0.3603295136801245,Orta Risk,0.03358758894785405,Düşük Risk
ÇEKMEKÖY,ALEMDAĞ,ÇEKMEKÖY|ALEMDAĞ,2023,0.12604908147826682,Düşük Risk,0.03864863753989783,Düşük Risk,0.1091872908125647,Düşük Risk,0.004748363784855025,Düşük Risk,0.034440359549721175,Düşük Risk,0.03864863753989783,Düşük Risk,0.44644667759757184,Orta Risk,0.40961143654563464,Orta Risk,0.04321382436996066,Düşük Risk
ÇEKMEKÖY,AYDINLAR,ÇEKMEKÖY|AYDINLAR,2023,0.12581897350348079,Düşük Risk,0.0436425987140289,Düşük Risk,0.12764485185831081,Düşük Risk,0.008946220258194066,Orta Risk,0.03437964841296272,Düşük Risk,0.0436425987140289,Düşük Risk,0.4987534475740412,Orta Risk,0.4696884393750972,Orta Risk,0.04981291230375111,Düşük Risk
ÇEKMEKÖY,CUMHURİYET,ÇEKMEKÖY|CUMHURİYET,2023,0.13850305227849863,Düşük Risk,0.045396569650374224,Düşük Risk,0.13046068075395284,Düşük Risk,0.0004819923116444422,Düşük Risk,0.035350122664130026,Düşük Risk,0.045396569650374224,Düşük Risk,0.48713897323782257,Orta Risk,0.4568925650210221,Orta Risk,0.05019656501670904,Düşük Risk
ÇEKMEKÖY,EKŞİOĞLU,ÇEKMEKÖY|EKŞİOĞLU,2023,0.10259809457318361,Düşük Risk,0.0385884753168263,Düşük Risk,0.10816451527743448,Düşük Risk,0.00910123529370402,Orta Risk,0.028255492775347557,Düşük Risk,0.0385884753168263,Düşük Risk,0.4959549186376908,Orta Risk,0.4543316522153391,Orta Risk,0.04513915894061038,Düşük Risk
ÇEKMEKÖY,GÜNGÖREN,ÇEKMEKÖY|GÜNGÖREN,2023,0.1499154801859261,Düşük Risk,0.04367355977517238,Düşük Risk,0.13660301650227832,Düşük Risk,0.0002226253463061551,Düşük Risk,0.03704410300044106,Düşük Risk,0.04367355977517238,Düşük Risk,0.4707199620636351,Orta Risk,0.4360357092191256,Orta Risk,0.04888616648954498,Düşük Risk
ÇEKMEKÖY,HAMİDİYE,ÇEKMEKÖY|HAMİDİYE,2023,0.16295586094645548,Düşük Risk,0.04824451206600788,Düşük Risk,0.13022925618066963,Düşük Risk,0.00039885082782677687,Düşük Risk,0.04142490537207535,Düşük Risk,0.04824451206600788,Düşük Risk,0.4697160788944999,Orta Risk,0.43122439760170994,Orta Risk,0.05360562202676788,Düşük Risk
ÇEKMEKÖY,HÜSEYİNLİ,ÇEKMEKÖY|HÜSEYİNLİ,2023,0.07773313604063128,Düşük Risk,0.03189485664891391,Düşük Risk,0.09914463668691612,Düşük Risk,0.0027130093013017767,Düşük Risk,0.024989878085976185,Düşük Risk,0.03189485664891391,Düşük Risk,0.4488333925345813,Orta Risk,0.41077158142125975,Orta Risk,0.03564966539192645,Düşük Risk
ÇEKMEKÖY,KOÇULLU,ÇEKMEKÖY|KOÇULLU,2023,0.04228835503189045,Düşük Risk,0.019586840043927013,Düşük Risk,0.07899090811557526,Düşük Risk,0.00016951412344957083,Düşük Risk,0.02046519451965025,Düşük Risk,0.019586840043927013,Düşük Risk,0.3843911048847435,Orta Risk,0.32154879632686845,Düşük Risk,0.022596646014233786,Düşük Risk
ÇEKMEKÖY,KİRAZLIDERE,ÇEKMEKÖY|KİRAZLIDERE,2023,0.09424113686000916,Düşük Risk,0.038163070329634924,Düşük Risk,0.11711689510552238,Düşük Risk,0.0004470146676875818,Düşük Risk,0.028885312932991476,Düşük Risk,0.038163070329634924,Düşük Risk,0.48243985437082026,Orta Risk,0.4448947801428831,Orta Risk,0.04439997170187858,Düşük Risk
ÇEKMEKÖY,MEHMET AKİF,ÇEKMEKÖY|MEHMET AKİF,2023,0.21280425041916998,Düşük Risk,0.055987580337653324,Düşük Risk,0.1474270805478375,Orta Risk,0.0004521945029004831,Düşük Risk,0.049659421076161656,Düşük Risk,0.055987580337653324,Düşük Risk,0.47521265409969754,Orta Risk,0.437970481211907,Orta Risk,0.06127050987845138,Düşük Risk
ÇEKMEKÖY,SARIYER MERKEZ,ÇEKMEKÖY|SARIYER MERKEZ,2023,0.3539765579311701,Orta Risk,0.11755533968760418,Orta Risk,0.2552787664938847,Yüksek Risk,0.02033734072146284,Orta Risk,0.10245171607109892,Orta Risk,0.11755533968760418,Düşük Risk,0.6099972532197082,Yüksek Risk,0.5925701372614641,Yüksek Risk,0.1251401226364018,Orta Risk
ÇEKMEKÖY,MİMAR SİNAN,ÇEKMEKÖY|MİMAR SİNAN,2023,0.1653658951708395,Düşük Risk,0.05085817480327813,Düşük Risk,0.1352896099222404,Düşük Risk,0.0004533846299414077,Düşük Risk,0.04272934075066013,Düşük Risk,0.05085817480327813,Düşük Risk,0.48767862062636835,Orta Risk,0.44335176939828863,Orta Risk,0.059046515490974276,Düşük Risk
