anahtar,ilce,mahalle,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend,S11_PoF_Skor,S11_CoF_Skor,S11_Risk_Skoru_Surekli,S11_PoF_Seviye,S11_CoF_Seviye,S11_Risk_Carpimi_Kategorik,S11_Risk_Seviyesi
ARNAVUTKÖY|BOYALIK,ARNAVUTKÖY,BOYALIK,394.8,24137.684392789095,0.00120001633950032,81.0,81.0,9.600000000000001,9.600000000000001,21.094,4.0,0.0,0.0,206.11007462686567,61.09984515796105,4923.311583751384,0.1180500658761528,5.2735,86.32,5.0,-0.1818181818181818,0.5089396592741706,0.36247739552178015,0.18447912217144358,1,1,1,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|BOĞAZKÖY İSTİKLAL,ARNAVUTKÖY,BOĞAZKÖY İSTİKLAL,12511.599999999999,764852.9119428133,0.03803318059703316,220.4,220.4,192.0,192.0,104.60241666666667,16.4,1.0,2.1999999999999997,17.622149107390477,61.09984515796104,13465.546677013168,0.8719127930892635,6.082144841269842,185.4727272727273,11.0,-0.0027149321266968,0.5298473646942706,0.7072693766186439,0.37474481533034804,2,3,6,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|DELİKLİKAYA,ARNAVUTKÖY,DELİKLİKAYA,3878.6000000000004,230487.19836651708,0.01203545340902774,132.8,132.8,73.6,73.6,125.78241666666668,10.8,0.0,1.0,95.21924611862433,61.09984515796104,8099.453108352599,0.5633699633699634,16.714106481481483,305.15999999999997,5.0,-0.07132867132867128,0.5806941580002084,0.5904580654928733,0.342875549175816,3,2,6,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|DURSUNKÖY,ARNAVUTKÖY,DURSUNKÖY,434.2,26544.15909621131,0.00131986381820582,66.2,66.2,6.800000000000001,6.800000000000001,100.06241666666668,5.6,0.0,0.0,152.14991657040173,61.09984515796104,4059.4160780816483,0.11643835616438357,23.449770833333336,170.54285714285714,7.0,0.18214285714285708,0.5609564316588922,0.394654800127736,0.22138414841670812,2,1,2,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|DURUSU,ARNAVUTKÖY,DURUSU,777.6,47524.98672765369,0.00236417721238664,47.8,47.8,2.4,2.4,20.380833333333335,3.8,1.2,0.0,61.490221088435376,61.09984515796105,2918.8542069476407,0.05106382978723404,5.984166666666667,201.73333333333335,3.0,-0.024489795918367318,0.49571669105819316,0.32244235852609543,0.1598400590255556,1,1,1,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|FATİH,ARNAVUTKÖY,FATİH,3880.3999999999996,237237.0432413969,0.01179494150401076,78.4,78.4,64.2,64.2,99.58908333333335,12.2,0.0,0.0,20.22969682881964,61.09984515796105,4785.072685575455,0.8366495507060333,7.342383333333332,227.1,4.0,-0.0439024390243902,0.49975459440250025,0.5678901183748419,0.283805695773607,1,2,2,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|HACIMAŞLI,ARNAVUTKÖY,HACIMAŞLI,263.20000000000005,16104.67753221446,0.0007995334362526001,40.8,40.8,30.6,30.6,90.26908333333334,7.3999999999999995,0.0,0.4,153.6924850025119,61.09984515796104,2508.339206870887,0.7575000000000001,9.324462121212122,238.10000000000002,6.0,0.36,0.5328941910224123,0.4592725952629497,0.2447436981114134,2,1,2,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|HADIMKÖY,ARNAVUTKÖY,HADIMKÖY,27067.399999999998,1654698.0613082857,0.08227938041624454,366.2,366.2,130.2,130.2,137.94241666666667,23.799999999999997,2.0,38.6,13.50435936952989,61.099845157961056,22449.513331571376,0.3578537732102864,5.82216884057971,121.00000000000001,5.0,0.1662420382165605,0.5359947644442742,0.7485900602744198,0.40124035302211264,2,3,6,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|HARAÇÇI,ARNAVUTKÖY,HARAÇÇI,8644.4,528411.2171120828,0.026278794172042222,196.4,196.4,51.0,51.0,76.19233333333332,13.4,1.0,1.0,22.717510466743832,61.099845157961056,12007.74235123659,0.2592408376963351,5.6707289377289385,144.6,8.0,0.028272251308900497,0.5230324407429635,0.6059187315530042,0.3169151530560483,2,2,4,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|HASTANE,ARNAVUTKÖY,HASTANE,4404.6,269134.1251155784,0.01339390706577084,278.0,278.0,256.4,256.4,119.14241666666668,16.0,2.5999999999999996,6.4,63.09820649534505,61.09984515796104,17063.08457604355,0.9373521383075524,7.2943792735042745,147.39999999999998,5.0,0.24107142857142858,0.5742794640989045,0.7214559802585057,0.41431735371380446,2,3,6,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|HİCRET,ARNAVUTKÖY,HİCRET,3997.6000000000004,244330.9278213969,0.012153830217564339,53.2,53.2,16.4,16.4,97.80908333333335,6.4,0.6,0.0,13.293170867811277,61.09984515796104,3260.8221120209123,0.31334332833583206,13.510302083333334,248.56666666666666,6.0,0.15652173913043477,0.4988882028798862,0.5170595519218286,0.2579549106401603,1,1,1,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|KARABURUN,ARNAVUTKÖY,KARABURUN,1517.2,92814.09891944972,0.00460961314035498,123.80000000000001,123.80000000000001,31.0,31.0,28.721166666666665,6.4,0.0,0.0,81.63656174977632,61.09984515796104,7571.034396967167,0.2538344471646926,4.466861111111111,90.73333333333333,3.0,0.0403361344537815,0.5093974402160324,0.45564722874953356,0.23210553196654135,1,1,1,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|KARLIBAYIR,ARNAVUTKÖY,KARLIBAYIR,13684.8,836481.120946642,0.04160289450759532,208.2,208.2,83.2,83.2,45.62583333333333,11.4,1.0,0.0,15.198080839844657,61.099845157961056,12752.778006541092,0.38950769082405123,3.817055555555555,271.79999999999995,4.0,0.1193548387096774,0.5293584640376732,0.5960622829471927,0.31553061457171483,2,2,4,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|MAREŞAL FEVZİ ÇAKMAK,ARNAVUTKÖY,MAREŞAL FEVZİ ÇAKMAK,6475.8,396248.6160482991,0.019671526710661823,172.4,172.4,73.4,73.4,121.40241666666668,16.4,2.0,0.0,26.460170076697615,61.09984515796104,10584.305857517958,0.43425443169968714,7.282144841269842,203.42857142857144,7.0,0.2583941605839416,0.5448194208987855,0.6363308383014418,0.34668539882343025,2,3,6,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|MAVİGÖL,ARNAVUTKÖY,MAVİGÖL,9922.2,606482.8808633224,0.030164655684238942,179.2,179.2,59.6,59.6,98.06241666666668,9.6,0.0,0.0,17.957276453059556,61.09984515796105,11083.985993134065,0.39893048128342246,9.049090277777779,122.8,2.0,1.1082352941176472,0.5252948202473811,0.5754323720624807,0.3022716444470849,2,2,4,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|MEHMET AKİF ERSOY,ARNAVUTKÖY,MEHMET AKİF ERSOY,6937.8,424128.77021169045,0.02108936295386514,110.8,110.8,27.400000000000002,27.400000000000002,105.29575000000001,14.600000000000001,3.0,0.0,15.95873321371612,61.09984515796105,6781.032388920918,0.24447606293940405,6.827144736842106,178.44,5.0,0.07572815533980583,0.5038907235617409,0.5780527242715274,0.29127540549001546,1,2,2,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|MUSTAFA KEMALPAŞA,ARNAVUTKÖY,MUSTAFA KEMALPAŞA,13632.4,833035.4774527533,0.0414525856251823,348.4,348.4,160.4,160.4,111.36241666666668,20.4,2.5999999999999996,0.0,25.54996541984798,61.09984515796105,21329.286647304616,0.45123006678478944,5.352315170940171,258.4,6.0,0.09216300940438871,0.5711837294678274,0.6843758005261025,0.3909043221020291,2,3,6,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|NENEHATUN,ARNAVUTKÖY,NENEHATUN,7917.0,483834.87359075865,0.024071668078038802,162.8,162.8,73.0,73.0,105.42241666666668,15.6,2.0,0.0,20.546332299644476,61.09984515796104,9979.704232171109,0.4381701444622793,6.364194907407407,316.0,4.0,0.16285714285714284,0.5461738092920108,0.6210620814906151,0.33920784285455446,2,2,4,Orta Risk (Sarı Bölge)
ARNAVUTKÖY|SAZLIBOSNA,ARNAVUTKÖY,SAZLIBOSNA,1034.4,63209.412593607936,0.00314533044360808,50.0,50.0,12.6,12.6,28.523,5.4,2.0,0.0,48.358302858715746,61.09984515796104,3046.4002998835654,0.2645962732919254,5.3514888888888885,147.125,8.0,-0.1071428571428571,0.47571626258464006,0.4465390048316131,0.2124258664767595,1,1,1,Düşük Risk (Yeşil Bölge)
ARNAVUTKÖY|TAYAKADIN,ARNAVUTKÖY,TAYAKADIN,3281.5999999999995,200927.1170088763,0.00996373752618028,412.79999999999995,412.79999999999995,76.2,76.2,45.67466666666667,10.2,2.0,0.0,126.91257669567936,61.09984515796104,25190.225836552716,0.18530237393865878,4.426585858585859,111.65,8.0,-0.05103448275862068,0.5776201413787819,0.5735776468633188,0.33131000147289924,3,2,6,Orta Risk (Sarı Bölge)
